sr_no,company,typename,Inches,Cpu_brand,Cpu_name,Cpu_speed,RAM,Storage_type,Primary_Memory,Secondary_memory,Gpu_brand,Gpu_name,OS,weight,Price,Resolution_width,Resolution_height,TouchScreen
1079,HP,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Windows,2.31,50083,1920,1080,0
1080,Lenovo,Ultrabook,12.5,Intel," Core M 6Y75 ",1.2,8,SSD,512,0,Intel," HD Graphics 515",Windows,0.99,74539,2560,1440,1
1081,Lenovo,Gaming,17.3,Intel," Core i7 6820HK ",2.7,32,Hybrid,512,1024,Nvidia," GeForce GTX 980M",Windows,4.60,172627,1920,1080,0
1082,Lenovo,"2 in 1 Convertible",10.1,Intel," Atom x5-Z8550 ",1.4,4,"Flash Storage",64,0,Intel," HD Graphics 400",Windows,0.69,34433,1920,1200,1
1083,HP,Ultrabook,13.3,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Intel," HD Graphics 620",Windows,1.30,109171,3840,2160,0
1084,Dell,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620",Windows,2.18,39960,1920,1080,0
1085,HP,Notebook,14.0,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Windows,1.54,54931,1920,1080,0
1086,HP,Workstation,15.6,Intel," Core i7 6500U ",2.5,8,SSD,256,0,AMD," FirePro W4190M",Windows,1.90,79654,1920,1080,0
1087,Lenovo,Notebook,14.0,Intel," Core i5 6200U ",2.3,8,SSD,180,0,Intel," HD Graphics 520",Windows,1.70,63883,1920,1080,0
1088,HP,Notebook,13.3,Intel," Pentium Dual Core 4405Y ",1.5,4,"Flash Storage",32,0,Intel," HD Graphics 515","Chrome OS",1.29,32767,3200,1800,0
1089,Acer,Notebook,15.6,AMD," A8-Series 7410 ",2.2,4,HDD,500,0,AMD," Radeon R5",Windows,2.40,20619,1366,768,0
1090,Dell,Notebook,15.6,Intel," Pentium Quad Core N3700 ",1.6,4,HDD,500,0,Intel," HD Graphics",Linux,2.20,20965,1366,768,0
1091,HP,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,Intel," HD Graphics 520","No OS",1.86,18434,1366,768,0
1092,Asus,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,8,Hybrid,256,1024,Nvidia," GeForce GTX 1060",Windows,2.70,85195,1920,1080,0
1093,Dell,Ultrabook,13.3,Intel," Core i5 8250U ",1.6,4,SSD,256,0,AMD," Radeon 530",Windows,1.40,43602,1920,1080,0
1094,HP,Notebook,12.5,Intel," Core i5 6200U ",2.3,4,SSD,128,0,Intel," HD Graphics 520",Windows,2.40,85195,1366,768,0
1095,Acer,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,Hybrid,256,1024,Nvidia," GeForce GTX 950M",Windows,2.40,42571,1920,1080,0
1096,Dell,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,HDD,1024,0,AMD," Radeon R7 M445",Windows,2.36,34035,1920,1080,0
1097,MSI,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,8,SSD,256,0,Nvidia," GeForce GTX 965M",Windows,2.60,85195,1920,1080,0
1098,HP,Notebook,15.6,Intel," Pentium Quad Core N3710 ",1.6,4,HDD,1024,0,Intel," HD Graphics 405",Windows,1.96,26640,1366,768,0
1099,Asus,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,16,Hybrid,128,1024,Nvidia," GeForce GTX 980M",Windows,4.30,122491,1920,1080,0
1100,Dell,Ultrabook,12.5,Intel," Core i3 6100U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Windows,1.50,60481,1366,768,0
1101,Dell,Ultrabook,12.5,Intel," Core i3 6100U ",2.3,4,SSD,128,0,Intel," HD Graphics 520",Windows,1.50,62176,1366,768,0
1102,Acer,Notebook,15.6,Intel," Celeron Dual Core 3205U ",1.5,4,SSD,16,0,Intel," HD Graphics","Chrome OS",2.20,11136,1366,768,0
1103,HP,Workstation,17.3,Intel," Core i7 6700HQ ",2.6,8,HDD,1024,0,AMD," FirePro W6150M",Windows,3.00,154459,1920,1080,0
1104,Lenovo,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,16,SSD,512,0,Nvidia," GeForce GTX 1050 Ti",Windows,2.40,63883,1920,1080,0
1105,Dell,Ultrabook,12.5,Intel," Core i5 6200U ",2.3,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.50,75290,1366,768,0
1106,MSI,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,8,Hybrid,128,1024,Nvidia," GeForce GTX 960M",Windows,2.90,80516,1920,1080,0
1107,Lenovo,"2 in 1 Convertible",15.6,Intel," Core i5 6200U ",2.3,4,SSD,256,0,Intel," HD Graphics 520",Windows,2.10,46194,1920,1080,1
1108,HP,Notebook,15.6,AMD," A6-Series 9220 ",2.5,4,HDD,1024,0,AMD," Radeon R4",Windows,2.10,21205,1920,1080,0
1109,Asus,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,16,Hybrid,128,1024,Nvidia," GeForce GTX 960M",Windows,2.59,71342,1920,1080,0
1110,HP,Notebook,13.3,Intel," Core M 6Y54 ",1.1,8,SSD,256,0,Intel," HD Graphics 515",Windows,1.16,90523,3200,1800,1
1111,Dell,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,AMD," Radeon R5 M315",Windows,2.24,40980,1366,768,0
1112,Lenovo,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,SSD,128,0,Intel," HD Graphics 520",Windows,2.10,22857,1366,768,0
1113,HP,Ultrabook,13.3,Intel," Core i7 6500U ",2.5,8,SSD,512,0,Intel," HD Graphics 520",Windows,1.16,104908,1920,1080,0
1114,Lenovo,"2 in 1 Convertible",10.1,Intel," Atom x5-Z8550 ",1.4,4,"Flash Storage",64,0,Intel," HD Graphics 400",Android,0.69,29251,1920,1200,1
1115,Dell,Ultrabook,13.3,Intel," Core i7 7560U ",2.4,8,SSD,256,0,Intel," Iris Plus Graphics 640",Windows,1.23,73473,1920,1080,0
1116,Lenovo,Gaming,17.3,Intel," Core i7 6820HK ",2.7,16,Hybrid,256,1024,Nvidia," GeForce GTX 980M",Windows,4.60,146519,1920,1080,0
1117,Razer,Ultrabook,12.5,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.25,54825,3840,2160,1
1118,Toshiba,Ultrabook,13.3,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Intel," HD Graphics 620",Windows,1.05,118601,1920,1080,0
1119,Asus,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,8,Hybrid,128,1024,Nvidia," GeForce GTX 960M",Windows,3.52,69929,1920,1080,0
1120,Vero,Notebook,13.3,Intel," Atom X5-Z8350 ",1.4,4,"Flash Storage",32,0,Intel," HD Graphics 400",Windows,1.35,10443,1920,1080,0
1121,HP,Notebook,13.3,Intel," Core i5 6200U ",2.3,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.16,90043,1920,1080,0
1122,HP,Notebook,14.0,Intel," Core i5 6200U ",2.3,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.43,80613,1920,1080,0
1123,Dell,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Linux,2.09,27899,1366,768,0
1124,Asus,Notebook,15.6,Intel," Core i3 7100U ",2.4,4,HDD,1024,0,Intel," HD Graphics 620",Windows,2.00,23177,1366,768,0
1125,Lenovo,"2 in 1 Convertible",14.0,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.80,88924,1920,1080,1
1126,Lenovo,"2 in 1 Convertible",10.1,Intel," Atom x5-Z8550 ",1.4,4,"Flash Storage",64,0,Intel," HD Graphics 400",Windows,0.69,25521,1920,1200,1
1127,HP,Ultrabook,12.5,Intel," Core i5 6300U ",2.4,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.26,100966,1366,768,0
1128,Lenovo,Gaming,15.6,Intel," Core i5 7300HQ ",2.5,8,Hybrid,128,1024,Nvidia," GeForce GTX 1060","No OS",2.40,52694,1920,1080,0
1129,HP,Gaming,17.3,Intel," Core i5 6300HQ ",2.3,8,Hybrid,128,1024,Nvidia," GeForce GTX 1060",Windows,3.35,60153,1920,1080,0
1130,HP,Notebook,15.6,Intel," Core i7 7500U ",2.7,8,HDD,2048,0,Intel," HD Graphics 620",Windows,2.04,33513,1366,768,0
1131,Lenovo,"2 in 1 Convertible",14.0,Intel," Core i7 6600U ",2.6,8,SSD,512,0,Nvidia," Quadro M500M",Windows,1.80,109244,1920,1080,1
1132,Asus,Notebook,14.0,Intel," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,Intel," HD Graphics 500",Windows,1.50,14812,1366,768,0
1133,HP,Ultrabook,15.6,Intel," Core i7 7500U ",2.7,8,SSD,256,0,Intel," HD Graphics 620",Windows,1.84,40067,1920,1080,0
1134,Acer,Notebook,15.6,Intel," Core i5 7200U ",2.5,4,HDD,1024,0,Nvidia," GeForce 940MX",Windows,2.23,32820,1920,1080,0
1135,Lenovo,Notebook,15.6,Intel," Core i7 6500U ",2.5,16,Hybrid,1024,0,AMD," Radeon R7 M360",Windows,2.50,58555,1920,1080,0
1136,HP,Workstation,17.3,Intel," Core i7 6700HQ ",2.6,8,SSD,256,0,Nvidia," Quadro M3000M",Windows,3.00,210424,1920,1080,0
1137,Dell,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,HDD,1024,0,AMD," Radeon R7 M445",Windows,2.50,41772,1366,768,0
1138,MSI,Gaming,17.3,Intel," Core i7 6820HQ ",2.7,16,Hybrid,256,1024,Nvidia," GeForce GTX 980M",Windows,3.78,127819,1920,1080,0
1139,HP,Ultrabook,15.6,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.88,115709,1920,1080,0
1140,Lenovo,"2 in 1 Convertible",14.0,Intel," Core i7 6600U ",2.6,16,SSD,512,0,Intel," HD Graphics 520",Windows,2.80,130003,2560,1440,1
1141,MSI,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,8,Hybrid,128,1024,Nvidia," GeForce GTX 1050",Windows,2.40,60888,1920,1080,0
1142,HP,"2 in 1 Convertible",13.3,Intel," Core i5 6300U ",2.4,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.48,86793,1920,1080,1
1143,HP,Workstation,15.6,Intel," Core i7 6700HQ ",2.6,8,SSD,256,0,Nvidia," Quadro M1000M",Windows,2.59,118761,1920,1080,0
1144,HP,"2 in 1 Convertible",13.3,Intel," Core i7 6600U ",2.6,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.48,95851,2560,1440,1
1145,HP,Workstation,15.6,Intel," Core i7 6700HQ ",2.6,8,SSD,256,0,Nvidia," Quadro M1000M",Windows,2.00,101179,1920,1080,0
1146,HP,Ultrabook,12.5,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.26,122381,1920,1080,0
1147,Dell,Notebook,15.6,Intel," Core i7 7500U ",2.7,8,SSD,256,0,Nvidia," GeForce 940MX",Windows,2.18,53807,1920,1080,0
1148,HP,Notebook,15.6,Intel," Core i5 6200U ",2.3,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.88,84129,1920,1080,0
1149,Lenovo,"2 in 1 Convertible",14.0,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.27,124622,2560,1440,1
1150,Lenovo,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,Intel," HD Graphics 520","No OS",1.90,18062,1366,768,0
1151,HP,Notebook,15.6,AMD," E-Series 7110 ",1.8,4,HDD,500,0,AMD," Radeon R2 Graphics",Windows,1.86,15824,1366,768,0
1152,Lenovo,Notebook,15.6,Intel," Core i5 6200U ",2.3,8,HDD,1024,0,AMD," Radeon R5 M330","No OS",2.32,31915,1920,1080,0
1153,Dell,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,8,HDD,1024,0,Nvidia," GeForce GTX 1050Ti",Windows,2.62,63883,1920,1080,0
1154,Dell,Notebook,15.6,Intel," Core i5 6300HQ ",2.3,8,SSD,256,0,Nvidia," GeForce 960M",Windows,2.04,119916,3840,2160,1
1155,HP,Notebook,15.6,AMD," A6-Series A6-9220 ",2.5,4,SSD,256,0,AMD," Radeon 520",Windows,1.91,25515,1920,1080,0
1156,MSI,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1050 Ti",Windows,2.70,79536,1920,1080,0
1157,Lenovo,Ultrabook,14.0,Intel," Core i7 6600U ",2.6,12,SSD,512,0,Intel," HD Graphics 520",Windows,1.40,122491,1920,1080,0
1158,Lenovo,Notebook,15.6,Intel," Core i5 6200U ",2.3,8,Hybrid,1024,0,AMD," Radeon R5 M330",Windows,2.50,42011,1920,1080,0
1159,HP,"2 in 1 Convertible",13.3,Intel," Core i7 6600U ",2.6,8,SSD,512,0,Intel," HD Graphics 520",Windows,1.48,108744,2560,1440,1
1160,Lenovo,Ultrabook,14.0,Intel," Core i7 6600U ",2.6,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.70,79867,1920,1080,0
1161,MSI,Gaming,14.0,Intel," Core i7 6700HQ ",2.6,16,Hybrid,256,1024,Nvidia," GeForce GTX 970M",Windows,1.70,94252,1920,1080,0
1162,HP,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,8,HDD,1024,0,Nvidia," GeForce GTX 1050",Windows,2.62,47899,1920,1080,0
1163,Lenovo,Notebook,15.6,Intel," Core i3 6006U ",2.0,8,HDD,1024,0,Intel," HD Graphics 520",Windows,2.20,24456,1366,768,0
1164,HP,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520","No OS",2.10,25414,1366,768,0
1165,Dell,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,8,Hybrid,128,1024,Nvidia," GeForce GTX 1050 Ti",Windows,2.62,79813,3840,2160,0
1166,Lenovo,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620",Windows,1.95,74059,1920,1080,0
1167,Lenovo,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,Nvidia," GeForce 920MX ",Windows,2.20,24935,1920,1080,0
1168,HP,Notebook,14.0,Intel," Celeron Dual Core N3060 ",1.6,2,"Flash Storage",32,0,Intel," HD Graphics 400",Windows,1.44,13267,1366,768,0
1169,MSI,Gaming,15.6,Intel," Core i7 7500U ",2.7,8,HDD,1024,0,Nvidia," GeForce GTX 1050",Windows,2.20,44702,1920,1080,0
1170,HP,Notebook,15.6,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.96,36177,1920,1080,0
1171,HP,Notebook,15.6,Intel," Core i7 8550U ",1.8,16,SSD,512,0,Intel," UHD Graphics 620",Windows,2.10,61752,1920,1080,0
1172,Asus,Notebook,15.6,Intel," Celeron Dual Core N3050 ",1.6,4,HDD,500,0,Intel," HD Graphics",Windows,2.20,19660,1366,768,0
1173,Lenovo,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520","No OS",2.10,21205,1366,768,0
1174,Lenovo,Notebook,15.6,Intel," Core i7 7500U ",2.7,8,HDD,1024,0,Nvidia," GeForce 940MX","No OS",2.20,37776,1920,1080,0
1175,Asus,Notebook,14.0,Intel," Core i3 7100U ",2.4,4,SSD,256,0,Intel," HD Graphics 620",Windows,2.00,40972,1920,1080,0
1176,Lenovo,Notebook,15.6,Intel," Core i7 6500U ",2.5,4,Hybrid,1024,0,Intel," HD Graphics 520",Windows,2.32,43956,1920,1080,0
1177,Lenovo,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,16,SSD,512,0,Nvidia," GeForce GTX 960",Windows,3.31,69530,1920,1080,0
1178,MSI,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,16,Hybrid,128,1024,Nvidia," GeForce GTX 970M",Windows,1.91,114732,1920,1080,0
1179,HP,Notebook,15.6,Intel," Core i3 6100U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Windows,2.07,34632,1366,768,0
1180,Lenovo,"2 in 1 Convertible",14.0,Intel," Core i5 6200U ",2.3,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.36,87219,2560,1440,1
1181,Lenovo,Ultrabook,15.6,Intel," Core i7 7500U ",2.7,6,SSD,256,0,Nvidia," GeForce 920M",Windows,1.54,44276,1920,1080,0
1182,Dell,Notebook,15.6,Intel," Core i7 7500U ",2.7,8,SSD,256,0,Nvidia," GeForce GT 940MX",Linux,1.98,47686,1920,1080,0
1183,Acer,Notebook,15.6,Intel," Celeron Dual Core N3350 ",2.0,4,HDD,500,0,Intel," HD Graphics 500",Windows,2.10,17742,1366,768,0
1184,HP,Notebook,15.6,Intel," Core i7 6700HQ ",2.6,6,HDD,1024,0,Nvidia," GeForce GTX 960M",Windows,2.18,42571,1920,1080,0
1185,Asus,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,8,Hybrid,256,1024,Nvidia," GeForce GTX 960M",Windows,2.59,48432,1920,1080,0
1186,Dell,"2 in 1 Convertible",15.6,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Intel," HD Graphics 620",Windows,2.09,62817,1920,1080,1
1187,Acer,Notebook,15.6,Intel," Core i5 7200U ",2.5,4,SSD,256,0,Nvidia," GeForce 940MX",Windows,2.23,36816,1920,1080,0
1188,Dell,Ultrabook,13.3,Intel," Core i5 6300U ",2.4,8,SSD,256,0,Intel," HD Graphics 520",Linux,1.23,58555,3200,1800,1
1189,Acer,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1070",Windows,4.20,138475,1920,1080,0
1190,Lenovo,Gaming,15.6,Intel," Core i5 7300HQ ",2.5,8,HDD,1024,0,Nvidia," GeForce GTX 1050",Windows,2.40,43636,1920,1080,0
1191,Samsung,"2 in 1 Convertible",12.3,Samsung," Cortex A72&A53 ",2.0,4,"Flash Storage",32,0,ARM," Mali T860 MP4","Chrome OS",1.15,35112,2400,1600,1
1192,HP,Notebook,15.6,Intel," Core i5 7200U ",2.5,4,HDD,500,0,Intel," HD Graphics 620",Windows,1.86,25841,1366,768,0
1193,Apple,Ultrabook,12.0,Intel," Core M ",1.1,8,"Flash Storage",256,0,Intel," HD Graphics 5300",Mac,0.92,61965,2304,1440,0
1194,Dell,"2 in 1 Convertible",13.3,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620",Windows,1.60,63883,1920,1080,1
1195,HP,Notebook,15.6,Intel," Core i7 7700HQ ",2.8,12,Hybrid,128,1024,Nvidia," GeForce GTX 1050",Windows,2.21,70703,1920,1080,0
1196,Lenovo,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,AMD," Radeon R5 M430","No OS",1.90,19607,1366,768,0
1197,Asus,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,16,Hybrid,512,1024,Nvidia," GeForce GTX 980M",Windows,4.30,114552,1920,1080,0
1198,Acer,Notebook,15.6,Intel," Celeron Dual Core N3350 ",2.0,4,HDD,1024,0,Intel," HD Graphics 500",Linux,2.10,14492,1366,768,0
1199,MSI,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1060",Windows,2.43,109165,1920,1080,0
1200,Dell,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,SSD,128,0,AMD," Radeon R7 M440",Windows,2.30,26587,1366,768,0
1201,Lenovo,Notebook,15.6,Intel," Core i7 6500U ",2.5,8,HDD,500,0,Nvidia," GeForce 920MX","No OS",2.20,33513,1366,768,0
1203,Dell,Ultrabook,13.3,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Intel," HD Graphics 620",Windows,1.20,142790,3200,1800,1
1204,Asus,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,8,HDD,1024,0,Nvidia," GeForce GTX 1060",Windows,2.20,62284,1920,1080,0
1205,Dell,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,AMD," Radeon R7 M445",Windows,2.36,47366,1920,1080,0
1206,HP,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620",Windows,1.91,30849,1366,768,0
1207,Lenovo,Notebook,15.6,AMD," E-Series 9000 ",2.2,4,HDD,500,0,AMD," Radeon R2 Graphics",Windows,2.20,15931,1366,768,0
1208,Acer,Notebook,17.3,Intel," Core i3 6006U ",2.0,8,HDD,1024,0,Nvidia," GeForce 940MX",Windows,3.30,33513,1600,900,0
1209,Asus,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1070",Windows,2.20,130483,1920,1080,0
1210,Apple,Ultrabook,12.0,Intel," Core M ",1.2,8,"Flash Storage",512,0,Intel," HD Graphics 515",Mac,0.92,68145,2304,1440,0
1211,Asus,Notebook,15.6,Intel," Core i7 7700HQ ",2.8,16,Hybrid,128,1024,Nvidia," GeForce GTX 1060",Windows,2.20,93187,1920,1080,0
1212,MSI,Gaming,17.3,Intel," Core i7 6700HQ ",2.6,16,Hybrid,256,1024,Nvidia," GeForce GTX 1060",Windows,2.43,103842,1920,1080,0
1213,Dell,"2 in 1 Convertible",15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620",Windows,2.19,53227,1920,1080,1
1214,Asus,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1060",Windows,2.90,103843,1920,1080,0
1215,Acer,Notebook,11.6,Intel," Celeron Dual Core 3205U ",1.5,2,SSD,32,0,Intel," HD Graphics","Chrome OS",1.30,9271,1366,768,0
1216,Acer,Notebook,17.3,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,Nvidia," GeForce 940MX",Windows,3.30,31861,1600,900,0
1217,Lenovo,Notebook,17.3,Intel," Core i5 7200U ",2.5,8,HDD,1024,0,Intel," HD Graphics 620","No OS",2.80,28718,1600,900,0
1218,Lenovo,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,8,Hybrid,128,1024,Nvidia," GeForce GTX 960<U+039C>",Windows,2.60,67772,1920,1080,0
1219,Acer,"2 in 1 Convertible",14.0,Intel," Core i7 7Y75 ",1.3,8,SSD,256,0,Intel," HD Graphics 615",Windows,1.20,61219,1920,1080,1
1220,Lenovo,Notebook,15.6,Intel," Core i7 6600U ",2.6,8,SSD,256,0,Intel," HD Graphics 520",Windows,2.30,81465,1920,1080,0
1221,MSI,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,8,Hybrid,128,1024,Nvidia," GeForce GTX 1060",Windows,2.20,78647,1920,1080,0
1222,HP,Notebook,15.6,AMD," A12-Series 9720P ",2.7,6,HDD,1024,0,AMD," Radeon 530",Windows,2.10,28185,1920,1080,0
1223,Dell,Ultrabook,12.5,Intel," Core i5 6300U ",2.4,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.26,91288,1920,1080,1
1224,Dell,"2 in 1 Convertible",15.0,Intel," Core i3 7100U ",2.4,4,HDD,500,0,Intel," HD Graphics 620",Windows,2.08,27120,1920,1080,1
1225,Asus,Notebook,15.6,Intel," Pentium Quad Core N3710 ",1.6,4,HDD,1024,0,Intel," HD Graphics 405",Windows,2.65,16464,1366,768,0
1226,Dell,Ultrabook,13.3,Intel," Core i7 7500U ",2.7,8,SSD,256,0,Intel," HD Graphics 620",Windows,1.29,78695,3200,1800,1
1227,Dell,Notebook,15.6,Intel," Core i5 7200U ",2.5,4,HDD,1024,0,Intel," HD Graphics 520",Linux,2.18,27805,1366,768,0
1228,Lenovo,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,16,Hybrid,128,1024,Nvidia," GeForce GTX 960M",Windows,2.60,54825,1920,1080,1
1229,MSI,Gaming,15.6,Intel," Core i7 7700HQ ",2.8,8,Hybrid,128,1024,Nvidia," GeForce GTX 1050",Windows,2.20,61219,1920,1080,0
1230,Lenovo,Notebook,12.5,Intel," Core i7 6500U ",2.5,16,SSD,512,0,Intel," HD Graphics 520",Windows,1.30,87912,1920,1080,1
1231,Razer,Gaming,14.0,Intel," Core i7 7700HQ ",2.8,16,SSD,1024,0,Nvidia," GeForce GTX 1060",Windows,1.95,186427,1920,1080,0
1232,Dell,Notebook,15.6,Intel," Core i3 7100U ",2.4,8,HDD,1024,0,Intel," HD Graphics 620",Windows,2.30,24989,1366,768,1
1233,MSI,Gaming,17.3,Intel," Core i7 7700HQ ",2.8,16,Hybrid,256,1024,Nvidia," GeForce GTX 1060",Windows,2.70,85141,1920,1080,0
1234,Apple,Ultrabook,11.6,Intel," Core i5 ",1.6,4,"Flash Storage",256,0,Intel," HD Graphics 6000",Mac,1.08,51096,1366,768,0
1235,HP,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,1024,0,Intel," HD Graphics 520",Windows,2.10,25468,1920,1080,0
1236,HP,Ultrabook,14.0,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.54,117120,2560,1440,0
1237,Dell,Notebook,15.6,Intel," Core i5 6200U ",2.3,4,HDD,500,0,Intel," HD Graphics 520",Windows,2.24,39267,1366,768,0
1238,MSI,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,8,Hybrid,128,1024,Nvidia," GeForce GTX 960M",Windows,2.30,62284,1920,1080,0
1239,Lenovo,Notebook,13.3,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Intel," HD Graphics 620",Windows,1.40,79867,1920,1080,0
1240,Lenovo,Notebook,15.6,AMD," A12-Series 9720P ",3.6,6,SSD,256,0,AMD," Radeon 530",Windows,2.20,31839,1920,1080,0
1241,Asus,Ultrabook,13.3,Intel," Core i7 6500U ",2.5,8,SSD,256,0,Intel," HD Graphics 520",Windows,1.45,68198,1920,1080,0
1242,Acer,Notebook,15.6,Intel," Core i3 6006U ",2.0,4,HDD,500,0,Intel," HD Graphics 520",Linux,2.40,19277,1366,768,0
1243,Dell,"2 in 1 Convertible",17.3,Intel," Core i7 7500U ",2.7,16,SSD,512,0,Nvidia," GeForce 940MX",Windows,2.77,95851,1920,1080,1
1244,HP,Notebook,14.0,Intel," Core i5 6200U ",2.3,4,SSD,256,0,Intel," HD Graphics 520",Windows,1.54,58607,1920,1080,0
1246,Dell,Notebook,14.0,Intel," Core i5 7200U ",2.5,4,HDD,500,0,Intel," HD Graphics 620",Windows,1.60,46620,1366,768,0
1247,Asus,Gaming,15.6,Intel," Core i7 6700HQ ",2.6,16,Hybrid,256,1024,Nvidia," GeForce GTX 1070",Windows,2.34,123876,1920,1080,0
1248,Lenovo,Notebook,15.6,Intel," Core i5 7200U ",2.5,8,SSD,256,0,Intel," HD Graphics 620","No OS",2.30,30529,1920,1080,0
1249,Dell,"2 in 1 Convertible",13.3,Intel," Core i5 7Y54 ",1.2,8,SSD,256,0,Intel," HD Graphics 615",Windows,1.24,96597,3200,1800,1
1250,Dell,Notebook,15.6,Intel," Pentium Quad Core N3710 ",1.6,4,HDD,500,0,Intel," HD Graphics",Linux,2.20,17263,1366,768,0
1251,HP,Notebook,15.6,AMD," A6-Series 9220 ",2.5,4,HDD,500,0,AMD," Radeon R4 Graphics",Windows,1.86,21259,1366,768,0
1252,Lenovo,Notebook,15.6,Intel," Core i3 6100U ",2.3,6,SSD,128,0,Nvidia," GeForce 920MX",Windows,2.40,30316,1920,1080,0
